canonical_path,source_zip,source_path,source_kit,sha256
references/kit_metadata/kit_29/kit.json,BRAMBLE_21_29.zip,BRAMBLE_21_29/29_world_system_ui/kit.json,29,c5927842f4f6647c46eca9521b77aab62566776be0803f212aaaf3dc688426c6
references/masters/ui/kit_29_world_system_ui_master.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/29_world_system_ui/master.png,29,99b28a3c5b3f3e14da571d9b5906e06429b37f30ad9993578fe0ab88e05b2534
ui/map/settings.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/29_world_system_ui/settings.png,29,9caf1de86549e711974f0c58c8e3399a4165d03a04c09ba31b0fd22827f29858
ui/map/shop.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/29_world_system_ui/shop.png,29,d99b16ef442bc7f218d0ba4f4da75d3ce23e63dc720bc8993cb1d55d58785d77
ui/map/world_map.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/29_world_system_ui/world_map.png,29,809cb8fd19b3018a15e71bee90bd40dcf57b6e4eb9604021b42677166eb6bcae
references/concepts/gameplay_landscape_concept.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/gameplay_landscape_concept.png,,cbcae9c3f40a7238b9eb5c543b431aebf2df97be87a2186feba14fdc77f7a767
references/concepts/gameplay_portrait_concept.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/gameplay_portrait_concept.png,,8156be548a319b52eefa912c18bd38e10b7cd5ae97584b503f0d93fa90827bd0
references/concepts/inventory_portrait_concept.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/inventory_portrait_concept.png,,81807e150439210b3f7704871ed471f110fe1bb27bd0b0f9c79c6487eac30013
references\kit_metadata\misc/kit00_manifest.json,BRAMBLE_21_29.zip,BRAMBLE_21_29/manifest.json,,f4ac662882d13044fba9a37496564ecc22e9d03e8fd0e6b47b1b10e2fb20ad47
references/previews/mooring_action_poses_master.png,BRAMBLE_21_29.zip,BRAMBLE_21_29/mooring_action_poses_master.png,,a5ede24acd8de85fb70154edd2a2ec5652d29a1c973c930a28dec45552bf5338
references/kit_metadata/kit_30/kit.json,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/kit.json,30,17a32eb6c126cf07006efe2d73ad923cef7e95aa97bc1f0ddeb31a017d255494
references/kit_metadata/kit_30/map_blueprint.json,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/map_blueprint.json,30,e04c9fa66fc2f181e360a73dbe6b9baa30dd24a553ab66d3bb99c94518217ca6
references/previews/30_map_preview.jpg,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/map_preview.jpg,30,292038b8a6662e95b40c983d487a888783ff685fb0f949a740684bfc0fde2675
references/masters/world/kit_30_roads_riverbank_master.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/master.png,30,ae71624ddeec28771fde152852aa469774f7c446fdc989253e34bb32c2113c61
world/roads/river_corner.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/river_corner.png,30,6de4c5d11ee4cce56dea2c317e209ec809c4843fc60486eb7949615ae3a37888
world/roads/river_edge.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/river_edge.png,30,4274c29f50315a145c59895fde4180b30e1c40126f38c7faf00574ab43b5c64d
world/roads/road_bend.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/road_bend.png,30,50dcbf7cf1c99af3f1ecc4bc13876fa5fd75930aabf4baacda66ebe89e7d8432
world/roads/road_cobble.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/road_cobble.png,30,20c9b9324de00c082ac1d60f3027249b20da549b7b71981f61915f97733b68f4
world/roads/road_cross.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/road_cross.png,30,6e9d9ac00bad1c160df51a77fdb3334a5002c47c94e17dfd86fa060a84edd3db
world/roads/road_horizontal.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/road_horizontal.png,30,a0bd5cee3b01010e3b6c16b0267cbe0b0fdcf50dd64097cd79758d42fe543cf2
world/roads/road_vertical.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/road_vertical.png,30,1ef067b844b1771294999d6d01825e7aa142c5b7a10cb47cd51d625e61fe0669
world/terrain/seamless/cobble.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/seamless_terrain/cobble.png,30,4f55e593c91eff989cb085ddcfaf0d0ca9fb6cf50669bad4f10fe331a722f141
world/terrain/seamless/earth.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/seamless_terrain/earth.png,30,82cc1fbfbfbe5a072649bdf100d6c5217a568498954ef6c63f300c6962ddb546
world/terrain/seamless/meadow.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/seamless_terrain/meadow.png,30,0760db03247ff9857835d43dbc232f097497c39e3bef238eb692bdecc04f0119
world/terrain/seamless/river.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/seamless_terrain/river.png,30,b83fcfe96afa193451e717a39d81d1a69ea630c118b84aff294bbbcf168023be
world/roads/stepping_stones.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/stepping_stones.png,30,b2e9c50e96144b878db9e375d64d4a8d7b539834eb06c1388d4321044d950907
world/roads/wooden_bridge.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/30_roads_riverbank/wooden_bridge.png,30,ca2e1f4f4d03d9bfc3800735de84b3d0f7623a68c03730e4222efac80839d3e3
world/buildings/apothecary.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/apothecary.png,31,8beaf0c1f017fa1b33168bc25eae5e742dfdc6507d69433e1a216a131e9e79d9
world/buildings/blank_sign.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/blank_sign.png,31,294d9111048783d2013eb388af55a2389b70fd1a231500c4a7ea4870af856661
world/buildings/cottage.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/cottage.png,31,efac81de168c5bc239c8f31ed72b2b699b04be561204c82e111788247eac4816
world/buildings/gate_fence.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/gate_fence.png,31,01208ab37a7f6e78b1862f227d7224e72617ab366007d7e20d56e71560c437d3
world/buildings/golden_shrubs.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/golden_shrubs.png,31,5537cebae2c8f6d0e7de9e58384e3d4a55788a0d5b42c5ad0fdc3d5f97b9d0a7
references/kit_metadata/kit_31/kit.json,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/kit.json,31,35e96045de7a1ab65a04b1b4e454aeb27cdf616d34e02796d1262db140df248d
world/buildings/market_stall.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/market_stall.png,31,4f56f37a1742c3d7e74ac81867c1e7d1e28aef98f33a2ca9429f1a1355c81ba8
references/masters/world/kit_31_village_wilds_master.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/master.png,31,dc254963fe1de43d683b93bb3097f92a9723730ffa2dfe63aba64dad90f27a96
world/buildings/red_oak.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/red_oak.png,31,77aea3a4612054827dc0342b7fc6f007f2577e990fa827f308930e730c9b6754
world/buildings/ruined_arch.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/ruined_arch.png,31,cf1e5d4f30aa59a5868ac5eb950dfb4e1b6f93de44e96897b159ffd2637daa77
world/buildings/village_well.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/31_village_wilds/village_well.png,31,ef6562ef961f296c58dbc37fb7e6d7b8e14c96a024a5b4db2d8f48037c33ac82
items/materials/amber_shard.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/amber_shard.png,32,133ab25238b409629400b2d89d5ad706818891e7108938b19439321990ac0395
items/misc/berries.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/berries.png,32,c67e6dc413f7330d15eaf70e4f2ff014e67362b1ab225408534524e75149219f
items/misc/blue_crystal.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/blue_crystal.png,32,8c3a8ab79fe3cf71935800040a643cec755faf9331796f2f05190fe77e014d54
items/misc/boss_token.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/boss_token.png,32,5257c5705322a534741826fed01ea684002cf697a8c50ee780c27a24a50fc77a
items/misc/bronze_key.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/bronze_key.png,32,629635ae5b75675e4ee437821f0d3737a880c21f1ea86a02297be654d3ab18e6
items/misc/cloth_tunic.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/cloth_tunic.png,32,ca49759c795ac6b72025144dbe62b305375e6c6e932fad9dfe2a08d387c850da
items/materials/copper_ore.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/copper_ore.png,32,00de18892abf75e33a74156d5783ee7131b827cc9d82cb928c603bd4e3dbca1c
items/misc/health_potion.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/health_potion.png,32,217ca85ec9c4db99f6203fa7542dbeae7eaef17190f80f439b2e4b249234376a
items/materials/herb_bundle.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/herb_bundle.png,32,5d976facebf4ecc5f35f51ae0a3418a26130459b289c1fe1f8a9ff25fe0ca212
references/kit_metadata/kit_32/kit.json,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/kit.json,32,f477deb2df389dfb55b953561cebc3e12b37cbb02591ac9d30b707816fa6b653
items/misc/leather_boots.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/leather_boots.png,32,d41a521202b374311f1cbad7e00d8be80c836cc0981eb7ea32a04da17919926e
items/misc/mana_potion.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/mana_potion.png,32,b4c8d8d3c3adf6818e1519f1e97c3ec05e7cd108179b005a82f32a6938528184
references/masters/kit_32_loot_crafting_master.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/master.png,32,d77f5bd7ddd922f88ec49b253a0a38f2f54c2d35ee34d80526fa04862cc2d699
items/misc/monster_whisker.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/monster_whisker.png,32,b2d68df7bf209109ed54cf2bf1027312eeaa7c20b2e41e0fda6f42bcb5a08192
items/misc/reeds.png,BRAMBLE_30_35.zip,BRAMBLE_30_35/32_loot_crafting/reeds.png,32,3f1427d4c641ee36aeb70e2ff27e809880900fe742cdf63cb4b8bde11a1e1081
